-0.917826651,8.954928047,4.21056703,-2.367444081,7.894048746,10.20579332,2.372825062,0.189965075,5.490836657,0.836537296,1
1.417339504,4.428508001,4.186142186,8.362380056,3.843280268,-3.348062752,-0.199157871,3.327590453,1.706445708,7.900622245,0
5.045292682,6.122153834,6.176931475,11.71072623,5.426138612,1.873582006,3.580489852,6.673770894,5.651469696,9.083460275,0
-3.046210161,0.507867458,2.017027747,2.020024203,-1.973882507,-9.996990366,-4.989227551,-1.587490101,-2.620624511,2.581713337,0
-2.383143201,-0.119459067,0.810842971,3.6183766,-1.663242958,-6.800672578,-3.826383454,-0.860247675,-1.470062293,2.150508372,0
-0.543835469,-0.510697257,4.383631015,-0.328712653,14.89114303,9.771747734,3.583440216,4.580737244,5.824173475,0.006316239,1
-0.440986982,1.868648756,1.159761739,7.666445236,3.191895159,-3.468264237,-1.442861772,1.936686435,0.669016382,6.621509687,0
-0.542975653,3.455663179,3.737235908,5.938684319,3.053567859,-7.322420692,-2.356150764,1.612309895,-0.228636518,7.61139071,0
0.846038224,3.719548744,4.322810249,6.983739325,2.864997476,-4.962292513,-0.888139688,2.710793172,1.346253814,7.166757423,0
0.365352098,6.724596319,-1.786417557,1.305573608,9.334948888,7.046236265,2.47085293,6.109503479,3.648198537,2.906444518,1
-0.337032721,5.335745078,0.75428919,0.267565813,9.975569411,8.391927245,1.727243629,3.504738151,4.605659832,2.320710205,1
-1.381120689,3.037503848,3.225742011,4.979777278,1.783066039,-8.157764241,-3.300035383,0.536029999,-1.366799123,6.369514869,0
1.911852558,5.324112157,6.207527981,7.40616728,3.609752294,-5.202060374,-0.191691019,3.611126893,1.960122981,8.350642368,0
-0.351092942,8.640403404,1.766511657,0.056348283,6.204937575,8.510524394,1.283851127,0.880530012,5.229959538,2.583963438,1
3.243953681,-2.612978732,2.873956584,7.035056972,8.315888708,6.476514009,4.778233128,5.535327168,6.677883447,4.433822078,1
-0.39340748,9.77303219,3.397429863,-1.229923351,7.504739874,8.689018841,4.378092894,3.490410328,5.616436147,-0.447816479,1
4.053588835,5.610813877,7.023042812,9.362964383,4.671313822,-1.915511231,2.236367676,5.785873473,4.822037806,9.044568475,0
0.767079169,1.975451209,-0.700649259,4.939069252,8.328412818,5.662480135,1.531120067,5.369140358,5.602146557,3.506707064,1
2.928690335,2.067097597,-2.134069853,6.741693536,8.146367129,4.41932179,5.078887697,9.909640398,4.692107457,3.948842968,1
2.125757082,6.510440527,5.148372267,3.847522312,4.682312569,6.315221519,7.947189632,6.316832728,7.695742177,-0.641573327,1
-0.014172844,4.453536247,0.82572176,-1.689316714,13.20971928,10.03843367,2.829931344,4.437651806,3.239433758,2.573869153,1
-4.78677149,-2.118584239,0.412632688,-0.345805621,-4.284034188,-11.83872334,-6.534267535,-3.295636408,-3.593337619,0.161207408,0
3.248339929,-7.568062348,2.730648099,3.789627097,17.62673727,9.065607315,6.87510382,9.411470159,4.394790951,3.621305544,1
-1.158562825,3.779885059,1.256158235,-2.100431784,11.33918186,11.41396927,-2.308561939,-2.386536001,3.587462629,5.546923331,1
1.53944165,3.637380129,4.972700684,6.971885828,2.466645302,-4.428408481,-0.225056972,3.244407324,2.301022454,6.79290212,0
4.79093634,7.4618327,8.698069827,4.005915115,1.260231123,8.218253395,10.92113476,3.780893196,7.904118687,1.431128053,1
1.718226033,3.714355063,4.739645339,7.263756943,1.779768602,-3.343886459,-0.041503711,3.123271964,2.229720602,5.903655886,0
-3.49756997,10.29453247,0.433851871,-1.479624365,6.335788515,8.148866237,-3.436537499,-1.914515325,5.716641441,1.42262561,1
-1.594658521,-1.126194865,-0.356015747,5.490409808,0.233416899,-4.108413278,-2.314311645,0.613110347,0.566285384,3.363008065,0
1.36807366,7.759271458,0.303667594,2.801467217,6.533576558,6.11439709,5.153931508,7.052233553,5.135198369,1.479015093,1
-3.025573104,-1.512137162,0.888735299,1.75787337,-2.983231735,-8.733483681,-4.514186292,-1.477718218,-1.468094088,1.080693771,0
2.386748026,0.992484108,6.373986929,6.28578269,6.210781306,5.615426651,7.913118448,6.917909719,9.105550091,-0.836455279,1
-1.632147899,7.933207498,1.176962441,-0.423866568,7.744491815,8.242984419,-0.133746882,0.991673973,5.414154171,1.600935672,1
-0.046803402,2.145868929,3.040379344,6.167593164,2.025500608,-5.335732539,-1.517858724,1.97048159,1.023509404,6.089041366,0
3.16826381,3.608339261,5.1097269,2.821245071,6.029124342,9.292881279,5.630520486,1.920821978,5.884426502,4.386380891,1
0.606607749,1.341878869,0.643738801,2.18202611,12.42909144,7.429720337,3.773133844,7.178079088,4.836472775,1.705572804,1
-0.094193498,7.014086483,5.628641896,2.239948602,6.108605329,6.337848988,6.318363385,5.645758918,8.493380023,-3.153593426,1
2.110193625,14.7152588,3.629959665,-0.234103036,2.669512861,7.984101046,8.421127846,5.17418418,5.23628856,0.122170723,1
1.204094864,7.33158773,2.767016842,2.063774296,5.755542126,7.466552823,4.586090314,3.908262647,5.939224094,1.713678343,1
1.276445314,2.943689226,3.167972439,7.90951185,1.983546037,-2.081134593,-0.101686219,2.881260702,2.027647992,5.600001263,0
-1.340134006,9.588115166,2.427286764,-1.698913073,7.100167333,9.302532073,0.809774352,0.055818977,5.25975235,1.491383008,1
-2.020504097,-1.615164233,-0.564626411,4.598473946,-1.24765548,-4.500107631,-2.84074207,-0.138587775,0.002764287,1.889800129,0
0.659826621,2.928674928,4.312392446,6.305468021,2.661733927,-5.732689573,-1.003859856,2.691681882,1.699560703,7.042067987,0
1.021130588,6.901793304,1.633930337,1.188684126,8.437992383,7.535638936,5.33483025,6.292043499,5.010817986,1.008150957,1
1.179982276,3.837773368,4.841591343,6.825382062,2.494507733,-4.92276459,-0.652705317,2.883961883,1.675344703,6.886492207,0
-0.45906102,0.905749007,2.642769154,4.934422381,0.045538035,-5.608486296,-1.920063497,1.243251409,0.912251679,4.029090273,0
1.817430809,3.731356767,5.895954756,6.355946211,2.106943827,-5.243810011,-0.135019569,3.415831169,2.6691651,6.725177185,0
2.012526621,12.80196325,5.49496273,-1.989028805,4.034817952,10.59999722,6.982512544,1.308282644,4.896439679,1.861039935,1
-0.314852543,8.768071727,2.259393419,3.436199579,4.177956691,4.876630738,4.028831184,5.49617689,7.695334915,-1.379987177,1
0.111699076,0.270701355,2.024239871,6.005168535,0.923324259,-3.844432458,-0.933649748,2.137704878,2.228541899,4.486622805,0
2.019203321,6.277268054,6.899220363,-0.588435027,6.29781186,11.40758355,5.022353354,-0.924889738,5.72392491,3.47974499,1
-2.436862112,-2.579402179,0.068290153,2.903336414,-1.687814876,-6.943976319,-3.358358588,-0.330673288,0.28620996,1.892570482,0
-3.59487511,-0.155594871,0.099790353,3.285497109,-0.344408661,-8.779395905,-4.98643921,-1.497354001,-2.739992705,3.650339179,0
1.815671867,5.353542116,6.354958372,7.341340017,4.284336882,-5.88532698,-0.277118182,3.762640526,2.026044766,9.155686005,0
0.901618521,12.08713385,5.494254281,1.848512174,-0.027747705,7.444283996,4.494413048,0.137305412,7.759733136,0.768656402,1
-2.642012145,-0.104904472,0.820232985,3.457389248,-1.168090726,-7.564063382,-4.090892864,-0.915862753,-1.669161539,2.765347582,0
-1.992987708,1.607522855,3.117528498,3.181797122,-0.062554106,-9.542643445,-3.956951168,-0.239707015,-1.47442506,4.657096575,0
2.594078037,4.738994378,5.29666236,3.769223537,6.268799888,6.889419218,8.459405316,6.824194178,7.271381056,-0.105741808,1
-1.920586966,-0.035279935,-0.757471019,6.101472143,0.141109235,-3.530067637,-2.795202239,-0.018348473,-0.825880023,3.169515765,0
-0.401666389,1.605537545,3.488046993,4.772827478,0.854660972,-6.845743826,-2.058747438,1.455485299,0.809466647,5.209062163,0
2.094611712,0.005919564,-1.483119018,6.283953888,8.257323328,5.798569851,1.493764943,5.247321299,4.895866773,6.027250641,1
2.91373123,3.119477465,0.956974378,4.993132391,7.259425015,6.293273989,5.625814057,7.007639053,5.297192089,3.582234928,1
-1.588825295,-1.269495619,0.543092494,4.44223889,-0.24738236,-5.594201791,-2.516925699,0.572871846,0.753384529,3.263465041,0
3.607712666,5.509627945,6.977901769,8.896169225,4.790144901,-2.951775114,1.743606664,5.469931752,4.375356488,9.312493142,0
-0.760036021,13.78821028,3.840744858,1.844260959,0.308050429,5.599986224,3.771035028,2.321049037,8.239771416,-1.860092025,1
1.597732542,-0.87308784,1.055828762,1.588028346,14.35335616,9.021785517,4.266504128,6.699554582,3.813658356,3.52500924,1
1.329594481,3.951177975,3.59165744,8.410712877,3.182761545,-2.548646753,-0.168770737,3.103251602,1.684300412,6.9916469,0
-0.311206939,5.241361314,1.553450124,0.941976494,9.140295481,7.906504385,2.192683465,3.625547364,5.411342533,1.579656715,1
-0.465375219,1.74726211,1.685506627,6.767653092,1.943089985,-4.105642852,-1.679981455,1.572456744,0.520432203,5.562303663,0
-2.456632602,0.713021963,0.769397152,4.759821548,1.306586425,-7.413959259,-3.752936366,-0.142430077,-1.461973773,5.238155661,0
1.71684891,3.547712169,4.168725456,8.101600889,3.370539565,-2.953680393,0.251256637,3.65318708,2.659300089,7.319014063,0
-2.621801484,-0.703971414,0.850898112,3.002426252,-1.647343351,-7.739624635,-4.025963797,-0.899850014,-1.279847738,2.289784467,0
4.055309379,-2.232253238,10.25810196,5.20139041,8.333307073,8.367259577,10.80765412,6.051712978,9.095466243,-0.228722582,1
1.156695328,1.640390008,2.522580255,7.651584933,1.884709353,-1.895980793,0.08205376,3.033003778,2.769625559,5.294085325,0
1.140438524,4.751266681,6.259608176,5.953946341,2.57833921,-7.035467847,-1.126628605,2.762967238,1.211309796,7.591112792,0
-3.369287241,-0.021990919,0.530745893,3.027733435,-1.021397121,-8.725801541,-4.892717464,-1.531639476,-2.656054038,3.048807667,0
3.745085983,5.216065849,8.877711474,3.057332028,6.094957586,7.838742945,12.62288142,7.976207571,8.119681339,-2.11579646,1
1.764035033,3.883312289,3.905203895,8.645461297,3.599548962,-2.275913248,0.331592118,3.658813328,2.450842313,7.413250169,0
1.072790406,3.589923407,5.38138326,5.982004978,2.186206414,-6.14969294,-0.88251705,2.801822318,1.776623139,6.851248397,0
0.249624379,3.037795064,2.01477895,0.282209096,10.65180205,9.589667551,1.559965201,1.892441252,4.600839977,3.66419374,1
-0.156203869,1.301885109,2.908149329,5.287330967,0.28996592,-5.245415238,-1.653855008,1.502074818,1.086369496,4.281287132,0
-0.167253992,0.69823651,1.604578055,6.465610119,1.439868549,-3.684084624,-1.194933869,1.925353794,1.585955849,4.926430865,0
-3.481882882,-2.636884094,-0.952538597,2.62930977,-2.039359298,-7.463742281,-4.411065062,-1.412363328,-1.264985038,1.447683755,0
1.231933156,3.696152296,2.387597045,3.541473791,7.242559629,6.978134214,3.743109219,4.337973617,6.251253488,2.298450789,1
2.710206238,-2.224932237,1.383691517,5.873228909,10.94531172,6.326558834,5.375108866,8.184984451,5.713729507,3.255595678,1
-1.349281203,0.723032023,1.772671244,4.8758071,0.768480552,-6.456152525,-2.699405374,0.702550469,-0.032845789,4.723700907,0
1.82762964,1.405909777,-3.54530008,0.558500117,14.58452429,9.456481058,1.843892402,6.203504763,0.781355926,7.270568594,1
-1.316279159,0.857555739,2.272739713,4.364559739,0.176076045,-6.992384936,-2.840629059,0.539096058,-0.150373822,4.310746793,0
-0.573309141,-2.25318796,4.530456692,4.29610931,9.839991427,7.200012831,0.785965937,1.871478011,8.33908646,1.25116516,1
-0.445718798,3.403744217,-0.19571325,-0.769598089,13.18582535,9.349780286,1.255592874,4.090573792,3.396863467,3.111231686,1
0.719569433,5.765370883,2.136747556,0.061892207,10.30371324,8.594111247,5.038705614,5.745646479,4.680459725,1.054343369,1
1.854973935,2.829511544,0.757982966,0.573901911,12.12106564,9.433958723,4.440123288,5.624383131,3.196641669,4.136067763,1
